ACCIDENT_NO,NODE_ID,NODE_TYPE,VICGRID94_X,VICGRID94_Y,LGA_NAME,LGA_NAME_ALL,REGION_NAME,DEG_URBAN_NAME,Lat,Long,POSTCODE_NO
T20060002689,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20060010827,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20060017279,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20060041762,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20060047478,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20070009560,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20190007509,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20160010131,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20170009763,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20170014769,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20180004410,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20120017643,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20120026608,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20130002642,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20130014840,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20140015076,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20140027137,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20070031094,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20080003108,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20080034369,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20090046342,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20110032847,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20120011271,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3051
T20060002689,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20060010827,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20060017279,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20060041762,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20060009329,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3166
T20060016311,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3166
T20100016486,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3166
T20100040220,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3166
T20130003815,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3166
T20140008140,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3166
T20060009329,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3167
T20060016311,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3167
T20100016486,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3167
T20100040220,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3167
T20130003815,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3167
T20140008140,81,N,2508930.311,2398854.096,MONASH,MONASH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.91139479,145.101555,3167
T20060017759,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20060041501,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20060038415,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20060039466,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20070005482,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20070020275,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20160016444,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20160021675,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20180009348,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20190006370,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20130021346,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20150000407,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20150018844,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20150020182,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20150026402,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20160013386,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20110041534,27,I,2497210.056,2408904.879,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82087755,144.968311,3006
T20110024704,34,I,2511922.961,2420616.905,NILLUMBIK,"BANYULE,NILLUMBIK",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.71527759,145.1352356,3094
T20110024704,34,I,2511922.961,2420616.905,NILLUMBIK,"BANYULE,NILLUMBIK",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.71527759,145.1352356,3095
T20190007796,348808,N,2496780.13,2455091.866,MITCHELL,MITCHELL,NORTHERN REGION,TOWNS,-37.40469798,144.9636282,3756
T20170015698,320296,N,2558985.918,2363957.273,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.22394278,145.6735812,3981
T20060011303,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20060029605,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20070036224,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20070047667,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20160015388,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20190019784,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20200002245,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20130017940,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20130024763,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20130025950,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20140012022,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20160004857,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20160027037,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20130005928,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20130012661,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20130014851,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20130014262,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20130021480,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20120002825,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20120001312,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20120009658,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20120005944,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20120011336,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20160002706,313252,N,2559626.784,2316065.065,BASS COAST,BASS COAST,EASTERN REGION,RURAL_VICTORIA,-38.65526158,145.6848333,3996
T20060001369,19,I,2495218.444,2412083.884,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79222639,144.9457102,3051
T20080025167,19,I,2495218.444,2412083.884,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79222639,144.9457102,3051
T20100049115,19,I,2495218.444,2412083.884,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79222639,144.9457102,3051
T20180009960,19,I,2495218.444,2412083.884,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79222639,144.9457102,3051
T20060001369,19,I,2495218.444,2412083.884,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79222639,144.9457102,3052
T20080025167,19,I,2495218.444,2412083.884,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79222639,144.9457102,3052
T20100049115,19,I,2495218.444,2412083.884,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79222639,144.9457102,3052
T20180009960,19,I,2495218.444,2412083.884,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79222639,144.9457102,3052
T20120019139,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20120014611,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20130009818,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20130019680,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20140006024,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20140025367,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20150027113,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20170002573,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20180022068,26,I,2518746.993,2386363.394,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02378242,145.213508,3175
T20060003634,55539,I,2481162.927,2408627.02,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82319452,144.786036,3026
T20070042294,55539,I,2481162.927,2408627.02,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82319452,144.786036,3026
T20100011359,55539,I,2481162.927,2408627.02,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82319452,144.786036,3026
T20110008302,55539,I,2481162.927,2408627.02,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82319452,144.786036,3026
T20110037940,55539,I,2481162.927,2408627.02,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82319452,144.786036,3026
T20130012986,55539,I,2481162.927,2408627.02,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82319452,144.786036,3026
T20150002296,55539,I,2481162.927,2408627.02,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82319452,144.786036,3026
T20150017633,55539,I,2481162.927,2408627.02,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82319452,144.786036,3026
T20160003116,315719,N,2497914.909,2406567.41,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.84193994,144.9763103,3004
T20060009105,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20160024377,12,I,2456053.063,2393234.41,WYNDHAM,WYNDHAM,METROPOLITAN NORTH WEST REGION,SMALL_TOWNS,-37.96102865,144.4999068,3211
T20060024485,42,I,2499917.841,2406792.576,STONNINGTON,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.83991354,144.9990666,3141
T20160002086,42,I,2499917.841,2406792.576,STONNINGTON,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.83991354,144.9990666,3141
T20170001282,42,I,2499917.841,2406792.576,STONNINGTON,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.83991354,144.9990666,3141
T20180008574,42,I,2499917.841,2406792.576,STONNINGTON,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.83991354,144.9990666,3141
T20070036981,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20070021142,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20080005169,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20080009763,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20080011626,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20080025613,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20140002494,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20170008525,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20170020615,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20180021443,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20180014925,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20080034575,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20080044343,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20100047958,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20140005853,78,I,2495611.651,2408716.801,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.82256597,144.9501547,3008
T20090005676,103,I,2545496.068,2424152.125,YARRA RANGES,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.68238937,145.5158149,3777
T20140004840,103,I,2545496.068,2424152.125,YARRA RANGES,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.68238937,145.5158149,3777
T20160007821,313302,N,2507904.972,2401980.177,STONNINGTON,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.88323897,145.0898613,3145
T20100050180,144,I,2498477.73,2411908.213,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79382024,144.9827158,3065
T20140000819,144,I,2498477.73,2411908.213,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79382024,144.9827158,3065
T20190013944,144,I,2498477.73,2411908.213,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79382024,144.9827158,3065
T20060008860,146,I,2498694.184,2411919.404,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79371974,144.9851735,3068
T20090030429,4,I,2497406.319,2416186.731,MORELAND,MORELAND,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.75526762,144.9705657,3058
T20120015275,4,I,2497406.319,2416186.731,MORELAND,MORELAND,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.75526762,144.9705657,3058
T20170014851,4,I,2497406.319,2416186.731,MORELAND,MORELAND,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.75526762,144.9705657,3058
T20160027051,312917,N,2483408.782,2415893.131,BRIMBANK,BRIMBANK,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.75776881,144.8117091,3021
T20080030755,11,I,2494113.622,2412503.166,MELBOURNE,"MELBOURNE,MOONEE VALLEY",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78844227,144.9331694,3031
T20090004902,11,I,2494113.622,2412503.166,MELBOURNE,"MELBOURNE,MOONEE VALLEY",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78844227,144.9331694,3031
T20110027901,11,I,2494113.622,2412503.166,MELBOURNE,"MELBOURNE,MOONEE VALLEY",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78844227,144.9331694,3031
T20140005608,11,I,2494113.622,2412503.166,MELBOURNE,"MELBOURNE,MOONEE VALLEY",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78844227,144.9331694,3031
T20120017571,18,I,2502407.778,2442377.168,WHITTLESEA,WHITTLESEA,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.51927504,145.0272395,3753
T20160003717,18,I,2502407.778,2442377.168,WHITTLESEA,WHITTLESEA,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.51927504,145.0272395,3753
T20060033211,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20090009277,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20080042045,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20090028969,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20190011986,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20190015012,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20200014569,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20150005352,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20150025903,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20160008018,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20180018162,36,I,2495745.653,2410315.406,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8081631,144.951686,3003
T20080033984,93,I,2500577.663,2411061.399,BOROONDARA,BOROONDARA,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.80145119,145.0065596,3101
T20080036620,111,I,2498821.369,2399118.02,BAYSIDE,BAYSIDE,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.90905909,144.9865971,3186
T20090045600,111,I,2498821.369,2399118.02,BAYSIDE,BAYSIDE,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.90905909,144.9865971,3186
T20110026113,111,I,2498821.369,2399118.02,BAYSIDE,BAYSIDE,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.90905909,144.9865971,3186
T20120012796,111,I,2498821.369,2399118.02,BAYSIDE,BAYSIDE,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.90905909,144.9865971,3186
T20070003869,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20160019179,319241,N,2501316.912,2430138.356,WHITTLESEA,WHITTLESEA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.62955948,145.0149201,3076
T20160002717,316865,N,2300346.091,2623599.681,BULOKE,BULOKE,NORTHERN REGION,RURAL_VICTORIA,-35.86516937,142.7893047,3483
T20070022859,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20070031109,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
